Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm just an ai , i	5	Human 2	7, 11
2	5	, but i can play	5	Human 2	7, 11
2	3	haha i'm just	3	Human 2	9, 11
2	3	what do you	5	Human 2	5, 9
3	2	do you	7	Human 2	3, 5, 9
2	2	! what	3	Human 2	7, 9
2	2	. what	9	Human 2	5, 13
2	2	don't have	3	Human 2	7, 9
2	2	with you	5	Human 2	7, 11
2	2	your win	3	Human 2	3, 5
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
4	1	i'm	7	Human 2	5, 7, 9, 11
3	1	a	5	Human 2	9, 11, 13
3	1	can	7	Human 2	7, 11, 13
3	1	have	7	Human 2	3, 7, 9
3	1	to	11	Human 2	3, 5, 13
3	1	with	5	Human 2	7, 9, 11
3	1	your	7	Human 2	3, 5, 9
2	1	and	9	Human 2	5, 13
2	1	game	3	Human 2	9, 11
2	1	games	7	Human 2	7, 13
2	1	glad	5	Human 2	5, 9
2	1	in	3	Human 2	9, 11
2	1	it	13	Human 2	1, 13
2	1	of	3	Human 2	11, 13
2	1	or	5	Human 2	3, 7
2	1	other	11	Human 2	3, 13
2	1	physical	3	Human 2	11, 13
2	1	that's	11	Human 2	3, 13

