Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	7	Human 2	3, 9
2	4	, i have no	5	Human 2	11, 15
2	4	ai language model ,	7	Human 2	9, 15
2	4	as phi , the	9	Human 2	7, 15
3	3	i don't have	7	Human 2	3, 7, 9
2	3	. however ,	5	Human 2	3, 7
2	3	i'm phi and	3	Human 2	11, 13
3	2	, i	9	Human 2	7, 11, 15
3	2	. however	9	Human 2	3, 7, 11
2	2	, and	5	Human 2	5, 9
2	2	avatar is	3	Human 2	3, 5
2	2	personal experiences	9	Human 2	3, 11
6	1	have	15	Human 2	1, 3, 7, 9, 11, 15
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
6	1	phi	13	Human 2	3, 7, 9, 11, 13, 15
5	1	and	11	Human 2	5, 9, 11, 13, 15
5	1	the	11	Human 2	5, 7, 9, 13, 15
4	1	or	9	Human 2	3, 7, 9, 11
3	1	an	9	Human 2	3, 9, 11
3	1	as	9	Human 2	7, 11, 15
3	1	like	7	Human 2	7, 11, 13
3	1	personal	9	Human 2	3, 7, 11
3	1	preferences	7	Human 2	7, 11, 13
3	1	to	5	Human 2	9, 11, 13
2	1	a	3	Human 2	3, 5
2	1	eating	3	Human 2	9, 11
2	1	favorite	3	Human 2	3, 5
2	1	hobbies	3	Human 2	7, 9
2	1	movies	3	Human 2	1, 3

