Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	to learn from people and get to know them	3	Human 2	9, 11
3	2	people and	5	Human 2	7, 9, 11
2	2	! what	3	Human 2	5, 7
2	2	holiday ?	3	Human 2	1, 3
2	2	it's really	3	Human 2	9, 11
2	2	your favorite	5	Human 2	1, 5
6	1	what	15	Human 2	1, 5, 7, 9, 11, 15
5	1	you	13	Human 2	3, 7, 11, 13, 15
4	1	and	7	Human 2	7, 9, 11, 13
4	1	people	9	Human 2	3, 7, 9, 11
4	1	really	7	Human 2	9, 11, 13, 15
3	1	get	5	Human 2	9, 11, 13
3	1	to	9	Human 2	3, 9, 11
2	1	different	3	Human 2	3, 5
2	1	do	5	Human 2	11, 15
2	1	interesting	5	Human 2	9, 13
2	1	is	15	Human 2	1, 15
2	1	that's	9	Human 2	5, 13
2	1	the	7	Human 2	7, 13
2	1	was	3	Human 2	5, 7
2	1	wow	3	Human 2	13, 15
2	1	you're	7	Human 2	9, 15

