Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i'm phi , an ai , so i don't have	7	Human 2	3, 9
2	6	i'm phi 1 . 0 ,	3	Human 2	13, 15
4	5	i'm phi 1 . 0	11	Human 2	7, 13, 15, 17
3	4	, an ai ,	11	Human 2	3, 9, 13
2	4	you ! i'm phi	5	Human 2	3, 7
3	3	i'm phi ,	9	Human 2	3, 9, 11
2	3	, not a	3	Human 2	11, 13
4	2	i don't	15	Human 2	3, 5, 9, 17
4	2	phi ,	9	Human 2	3, 5, 9, 11
3	2	, but	11	Human 2	3, 9, 13
3	2	, not	5	Human 2	11, 13, 15
2	2	in the	5	Human 2	5, 9
2	2	language model	13	Human 2	5, 17
7	1	i	15	Human 2	3, 5, 7, 9, 11, 15, 17
7	1	i'm	15	Human 2	3, 7, 9, 11, 13, 15, 17
5	1	ai	15	Human 2	3, 5, 9, 13, 17
5	1	but	13	Human 2	3, 9, 11, 13, 15
5	1	you	15	Human 2	1, 3, 7, 9, 15
4	1	an	13	Human 2	3, 9, 13, 15
3	1	a	7	Human 2	11, 13, 17
3	1	data	9	Human 2	7, 11, 15
3	1	have	7	Human 2	3, 7, 9
3	1	in	11	Human 2	5, 9, 15
3	1	the	5	Human 2	5, 7, 9
2	1	are	9	Human 2	1, 9
2	1	badminton	3	Human 2	15, 17
2	1	eater	3	Human 2	13, 15
2	1	eating	3	Human 2	9, 11
2	1	like	5	Human 2	11, 15
2	1	process	3	Human 2	11, 13
2	1	to	7	Human 2	7, 13

