Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	play with others	3	Human 2	7, 9
2	3	the switch .	5	Human 2	9, 13
3	2	the switch	7	Human 2	7, 9, 13
2	2	for the	13	Human 2	1, 13
2	2	have to	7	Human 2	7, 13
4	1	for	13	Human 2	1, 3, 7, 13
4	1	the	13	Human 2	1, 7, 9, 13
3	1	are	9	Human 2	1, 7, 9
3	1	doing	7	Human 2	1, 3, 7
3	1	it's	5	Human 2	9, 11, 13
3	1	that	7	Human 2	7, 11, 13
3	1	to	9	Human 2	5, 7, 13
3	1	with	5	Human 2	5, 7, 9
3	1	you	9	Human 2	1, 7, 9
2	1	a	5	Human 2	9, 13
2	1	but	3	Human 2	5, 7
2	1	exercise	3	Human 2	5, 7
2	1	games	3	Human 2	7, 9
2	1	good	7	Human 2	7, 13
2	1	great	5	Human 2	3, 7
2	1	i	7	Human 2	5, 11
2	1	i'm	5	Human 2	3, 7
2	1	is	7	Human 2	7, 13
2	1	it	5	Human 2	9, 13
2	1	like	7	Human 2	5, 11

