Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	6	what do you love to do	5	6	1	Human 1	4, 5, 9
4	1	2	do you	10	7	1	Human 1	4, 5, 9, 10
3	3	2	! i	7	7	1	Human 1	6, 7, 12
3	3	2	are you	3	12	1	Human 1	2, 3, 13
2	2	2	a pianist	13	2	1	Human 1	12, 13
2	2	2	i love	12	6	1	Human 2	7, 12
8	1	1	you	6	12	1	Human 1	2, 3, 4, 5, 6, 9, 10, 13
7	5	1	i	6	9	1	Human 2	5, 6, 7, 8, 10, 12, 13
6	3	1	what	5	10	2	Human 1	2, 4, 5, 9, 10, 11
5	3	1	a	10	9	2	Human 2	5, 7, 10, 12, 13
5	5	1	and	6	9	1	Human 2	5, 6, 7, 8, 13
5	2	1	to	5	13	2	Human 1	2, 4, 5, 9, 14
4	1	1	do	10	7	1	Human 1	4, 5, 9, 10
4	4	1	is	9	5	1	Human 1	8, 9, 11, 12
3	3	1	in	6	10	1	Human 2	5, 6, 14
3	3	1	just	10	6	2	Human 2	5, 7, 10
3	3	1	yoga	7	5	1	Human 1	6, 7, 10
2	2	1	about	7	2	1	Human 1	6, 7
2	2	1	an	6	2	1	Human 2	5, 6
2	2	1	best	9	2	1	Human 1	8, 9
2	2	1	doing	3	2	1	Human 1	2, 3
2	2	1	for	9	2	1	Human 1	8, 9
2	2	1	here	5	2	1	Human 1	4, 5
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	it	7	2	1	Human 1	6, 7
2	2	1	my	12	6	1	Human 2	7, 12
2	2	1	up	5	4	1	Human 1	2, 5

