Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i don't have personal preferences or feelings . however ,	5	Human 2	3, 7
2	6	, and i don't have personal	5	Human 2	7, 11
2	5	. however , i can	9	Human 2	3, 11
2	4	an artificial intelligence ,	5	Human 2	3, 7
2	3	i'm phi ,	5	Human 2	7, 11
2	3	the gerbera flower	3	Human 2	9, 11
2	3	the lotus flower	3	Human 2	5, 7
3	2	, and	7	Human 2	5, 7, 11
3	2	phi ,	5	Human 2	7, 9, 11
2	2	, i	9	Human 2	3, 11
2	2	flower does	3	Human 2	7, 9
2	2	personal feelings	3	Human 2	9, 11
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	and	9	Human 2	5, 7, 11, 13
4	1	have	9	Human 2	3, 7, 9, 11
4	1	i	9	Human 2	3, 7, 9, 11
3	1	or	9	Human 2	3, 7, 11
3	1	preferences	9	Human 2	3, 7, 11
3	1	you	5	Human 2	9, 11, 13
2	1	as	11	Human 2	3, 13
2	1	it's	5	Human 2	9, 13
2	1	many	3	Human 2	3, 5
2	1	people	7	Human 2	3, 9
2	1	that	7	Human 2	3, 9
2	1	to	5	Human 2	5, 9
2	1	with	3	Human 2	9, 11

