Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i grew up in the	3	Human 2	9, 11
2	3	don't have much	5	Human 2	5, 9
2	3	in the midwest	3	Human 2	7, 9
3	2	grew up	5	Human 2	7, 9, 11
2	2	. i	9	Human 2	3, 11
2	2	the rain	3	Human 2	5, 7
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	have	11	Human 2	3, 5, 9, 11, 13
3	1	don't	7	Human 2	5, 9, 11
3	1	i	9	Human 2	3, 9, 11
3	1	rain	5	Human 2	5, 7, 9
3	1	that	9	Human 2	5, 11, 13
3	1	think	11	Human 2	3, 11, 13
3	1	too	9	Human 2	5, 9, 13
2	1	bad	9	Human 2	5, 13
2	1	do	3	Human 2	5, 7
2	1	here	3	Human 2	11, 13
2	1	if	5	Human 2	7, 11
2	1	this	5	Human 2	9, 13
2	1	you	7	Human 2	7, 13

