Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi , the ai ,	3	Human 2	7, 9
2	5	ai , so i don't	5	Human 2	3, 7
3	3	i'm phi ,	7	Human 2	3, 7, 9
4	2	i'm phi	9	Human 2	3, 7, 9, 11
3	2	the ai	5	Human 2	7, 9, 11
2	2	. the	3	Human 2	9, 11
2	2	all about	3	Human 2	13, 15
2	2	machine learning	3	Human 2	13, 15
2	2	ready to	3	Human 2	3, 5
6	1	i'm	15	Human 2	3, 5, 7, 9, 11, 17
6	1	the	11	Human 2	7, 9, 11, 13, 15, 17
5	1	to	13	Human 2	3, 5, 9, 11, 15
5	1	with	13	Human 2	5, 7, 9, 15, 17
4	1	ai	9	Human 2	3, 7, 9, 11
3	1	a	9	Human 2	5, 9, 13
3	1	about	5	Human 2	13, 15, 17
3	1	game	5	Human 2	5, 7, 9
3	1	neurips	5	Human 2	11, 13, 15
3	1	of	7	Human 2	5, 9, 11
2	1	i	5	Human 2	3, 7
2	1	is	7	Human 2	9, 15
2	1	name	3	Human 2	11, 13
2	1	or	3	Human 2	3, 5
2	1	that	5	Human 2	13, 17
2	1	watch	3	Human 2	5, 7

