Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the sci-fi twist and	3	Human 2	11, 13
2	2	, but	5	Human 2	3, 7
2	2	, i	9	Human 2	3, 11
2	2	body problem	5	Human 2	5, 9
2	2	but i	7	Human 2	3, 9
2	2	real-world analogy	3	Human 2	11, 13
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	and	9	Human 2	7, 9, 11, 13, 15
4	1	of	9	Human 2	7, 11, 13, 15
3	1	i'm	9	Human 2	5, 7, 13
3	1	in	5	Human 2	5, 7, 9
3	1	interest	7	Human 2	7, 9, 13
3	1	sci-fi	5	Human 2	11, 13, 15
3	1	that	11	Human 2	5, 13, 15
3	1	to	11	Human 2	5, 13, 15
3	1	you	9	Human 2	5, 9, 13
3	1	you're	13	Human 2	3, 11, 15
2	1	are	3	Human 2	13, 15
2	1	based	7	Human 2	9, 15
2	1	book	13	Human 2	3, 15
2	1	it's	7	Human 2	3, 9
2	1	reality	7	Human 2	9, 15
2	1	virtual	9	Human 2	7, 15

