Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	did you see the	3	Human 2	7, 9
3	3	ratchet and clank	7	Human 2	5, 9, 11
2	2	i saw	7	Human 2	5, 11
2	2	no i	3	Human 2	7, 9
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i	9	Human 2	5, 7, 9, 11, 13
4	1	see	9	Human 2	5, 7, 9, 13
4	1	was	11	Human 2	5, 11, 13, 15
4	1	you	13	Human 2	1, 7, 9, 13
3	1	did	9	Human 2	7, 9, 15
3	1	movies	15	Human 2	1, 11, 15
3	1	of	13	Human 2	3, 5, 15
3	1	one	9	Human 2	5, 11, 13
3	1	that	13	Human 2	3, 13, 15
2	1	action	5	Human 2	7, 11
2	1	good	13	Human 2	1, 13
2	1	have	9	Human 2	1, 9
2	1	it	5	Human 2	9, 13
2	1	marvel	3	Human 2	13, 15
2	1	movie	5	Human 2	5, 9
2	1	never	7	Human 2	9, 15
2	1	other	3	Human 2	11, 13
2	1	really	7	Human 2	7, 13
2	1	seen	15	Human 2	1, 15
2	1	spiderman	5	Human 2	11, 15
2	1	to	9	Human 2	3, 11
2	1	tomatoes	7	Human 2	7, 13
2	1	too	3	Human 2	11, 13
2	1	watch	3	Human 2	11, 13

