Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	. have you done it before ?	7	2	1	Human 1	6, 7
3	1	3	. have you	9	4	1	Human 1	6, 7, 9
3	3	3	any extreme sports	9	6	1	Human 1	8, 9, 13
4	1	2	have you	8	4	1	Human 1	6, 7, 8, 9
3	3	2	. i	12	6	2	Human 2	7, 11, 12
3	3	2	. i'm	3	5	1	Human 1	2, 3, 6
3	1	2	before ?	9	4	1	Human 1	6, 7, 9
2	2	2	a lot	11	2	1	Human 1	10, 11
2	2	2	hey ,	14	14	1	Human 2	1, 14
2	2	2	i was	13	2	1	Human 1	12, 13
2	2	2	i'm great	5	4	1	Human 1	2, 5
2	2	2	spain .	9	6	1	Human 1	4, 9
2	2	2	was very	13	2	1	Human 1	12, 13
8	8	1	for	3	12	1	Human 1	2, 3, 5, 7, 9, 10, 11, 13
8	5	1	i'm	3	12	1	Human 1	2, 3, 5, 6, 7, 9, 11, 13
8	5	1	you	6	14	1	Human 2	1, 6, 7, 8, 9, 10, 11, 14
6	4	1	a	5	11	1	Human 1	2, 5, 6, 10, 11, 12
6	4	1	i	12	11	4	Human 2	3, 7, 9, 11, 12, 13
5	5	1	the	12	12	2	Human 2	3, 7, 12, 13, 14
4	4	1	and	12	11	2	Human 2	3, 9, 12, 13
4	2	1	it	6	10	1	Human 2	3, 6, 7, 12
4	4	1	thanks	5	10	1	Human 1	2, 5, 8, 11
4	4	1	to	12	4	1	Human 2	11, 12, 13, 14
3	3	1	as	10	12	1	Human 2	3, 10, 14
3	3	1	how	10	11	1	Human 2	1, 10, 11
3	3	1	once	12	11	1	Human 2	3, 12, 13
3	3	1	skiing	11	3	1	Human 1	10, 11, 12
3	3	1	skydiving	3	4	1	Human 1	2, 3, 5
3	1	1	spain	5	6	1	Human 1	4, 5, 9
3	3	1	that	11	4	1	Human 1	10, 11, 13
2	2	1	all	14	6	1	Human 2	9, 14
2	2	1	do	13	4	1	Human 1	10, 13
2	2	1	my	7	4	1	Human 1	4, 7
2	2	1	myself	13	2	1	Human 1	12, 13
2	2	1	near	5	2	1	Human 1	4, 5
2	2	1	on	10	4	1	Human 2	7, 10
2	2	1	rafting	13	4	1	Human 1	10, 13
2	2	1	seville	5	2	1	Human 1	4, 5
2	2	1	so	14	10	1	Human 2	5, 14
2	2	1	water	13	4	1	Human 1	10, 13

