Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	sign up for	11	2	1	Human 1	10, 11
3	3	2	is a	12	6	1	Human 2	9, 12, 14
2	2	2	a training	14	2	1	Human 2	13, 14
2	2	2	spartan race	9	4	1	Human 1	6, 9
7	7	1	i	4	11	1	Human 2	3, 4, 6, 7, 9, 11, 13
7	7	1	in	5	13	2	Human 1	2, 4, 5, 10, 11, 12, 14
6	5	1	a	12	13	2	Human 2	3, 9, 12, 13, 14, 15
6	6	1	and	6	9	2	Human 2	3, 5, 6, 7, 9, 11
6	6	1	the	5	12	1	Human 1	4, 5, 9, 12, 13, 15
6	6	1	you	11	12	1	Human 1	4, 11, 12, 13, 14, 15
5	5	1	an	6	9	2	Human 2	3, 5, 6, 7, 11
5	3	1	for	13	6	1	Human 1	10, 11, 13, 14, 15
4	4	1	any	3	6	1	Human 1	2, 3, 4, 7
4	4	1	can	12	7	2	Human 2	7, 11, 12, 13
4	4	1	events	5	8	1	Human 1	4, 5, 7, 11
4	1	1	is	9	9	1	Human 1	6, 9, 12, 14
4	2	1	spartan	7	8	1	Human 1	6, 7, 9, 13
4	2	1	training	13	4	1	Human 1	12, 13, 14, 15
3	3	1	months	13	10	2	Human 1	4, 12, 13
3	3	1	next	13	5	1	Human 1	10, 13, 14
2	2	1	do	5	2	1	Human 1	4, 5
2	2	1	marathons	6	4	1	Human 2	3, 6
2	2	1	not	6	2	1	Human 2	5, 6
2	2	1	obstacle	9	4	1	Human 1	6, 9
2	2	1	race	9	4	1	Human 1	6, 9
2	2	1	so	6	4	1	Human 2	3, 6
2	2	1	sporting	5	2	1	Human 1	4, 5
2	2	1	to	5	2	1	Human 1	4, 5
2	2	1	with	15	2	1	Human 1	14, 15

