Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm here to assist you	7	Human 2	5, 11
2	3	, but i'm	9	Human 2	3, 11
2	3	hate speech classifier	3	Human 2	9, 11
3	2	, but	9	Human 2	3, 5, 11
3	2	assist you	7	Human 2	5, 7, 11
3	2	i don't	9	Human 2	3, 5, 11
2	2	i can	3	Human 2	5, 7
2	2	the data	3	Human 2	7, 9
5	1	i	9	Human 2	3, 5, 7, 9, 11
4	1	you	11	Human 2	1, 5, 7, 11
3	1	classifier	5	Human 2	7, 9, 11
3	1	i'm	9	Human 2	3, 5, 11
2	1	a	3	Human 2	7, 9
2	1	for	3	Human 2	9, 11
2	1	information	3	Human 2	5, 7
2	1	on	5	Human 2	5, 9
2	1	the	3	Human 2	7, 9
2	1	to	7	Human 2	5, 11
2	1	work	7	Human 2	5, 11
2	1	your	7	Human 2	5, 11

