Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	her catfood dish and shouting her name .	5	2	1	Human 1	4, 5
2	2	3	, mate !	15	2	1	Human 1	14, 15
3	3	2	. i	5	6	1	Human 1	2, 5, 7
2	2	2	, how	4	4	1	Human 2	1, 4
2	2	2	and then	13	2	1	Human 1	12, 13
2	2	2	could go	7	2	1	Human 1	6, 7
2	2	2	i miss	3	2	1	Human 1	2, 3
2	2	2	just tried	5	2	1	Human 1	4, 5
7	4	1	and	5	12	1	Human 1	4, 5, 7, 12, 13, 14, 15
6	3	1	i	7	9	1	Human 1	2, 3, 5, 7, 8, 10
6	6	1	you	6	12	2	Human 2	1, 3, 6, 8, 11, 12
4	2	1	just	7	7	1	Human 1	4, 5, 7, 10
4	4	1	there	13	8	2	Human 1	8, 12, 13, 15
3	3	1	a	5	4	2	Human 1	2, 4, 5
3	3	1	are	8	11	1	Human 2	1, 8, 11
3	3	1	going	5	4	1	Human 1	4, 5, 7
3	3	1	i'm	5	9	1	Human 1	2, 5, 10
3	3	1	it	10	6	1	Human 2	7, 10, 12
3	3	1	one	12	9	1	Human 2	5, 12, 13
3	3	1	should	13	4	1	Human 1	12, 13, 15
3	3	1	to	8	4	2	Human 2	5, 7, 8
3	3	1	where	11	6	2	Human 1	6, 8, 11
2	2	1	anywhere	7	2	1	Human 1	6, 7
2	2	1	drink	15	2	1	Human 1	14, 15
2	1	1	go	7	2	1	Human 1	6, 7
2	1	1	her	5	2	1	Human 1	4, 5
2	2	1	scared	11	2	1	Human 1	10, 11
2	2	1	would	7	2	1	Human 1	6, 7

