Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! i love	5	Human 2	5, 9
2	3	turkey and shopping	5	Human 2	5, 9
3	2	! i	7	Human 2	3, 5, 9
3	2	looking forward	9	Human 2	3, 7, 11
2	2	are great	3	Human 2	5, 7
2	2	some good	5	Human 2	9, 13
2	2	too ,	3	Human 2	7, 9
5	1	and	11	Human 2	3, 5, 7, 9, 13
5	1	i	11	Human 2	3, 5, 9, 11, 13
4	1	the	9	Human 2	5, 9, 11, 13
4	1	too	7	Human 2	7, 9, 11, 13
3	1	are	7	Human 2	1, 5, 7
3	1	is	5	Human 2	7, 9, 11
3	1	on	5	Human 2	3, 5, 7
3	1	shopping	7	Human 2	5, 9, 11
3	1	stuffing	5	Human 2	9, 11, 13
3	1	thanksgiving	5	Human 2	5, 7, 9
2	1	dissertation	5	Human 2	3, 7
2	1	doing	5	Human 2	3, 7
2	1	eat	7	Human 2	7, 13
2	1	great	3	Human 2	5, 7
2	1	to	5	Human 2	3, 7
2	1	turkey	5	Human 2	5, 9
2	1	what	5	Human 2	7, 11
2	1	you	7	Human 2	1, 7

