Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	turkey and shopping !	9	6	1	Human 1	4, 9
3	1	3	turkey and shopping	5	6	1	Human 1	4, 5, 9
2	2	3	looking forward to	3	2	1	Human 1	2, 3
2	2	3	you looking forward	7	6	1	Human 1	2, 7
4	1	2	looking forward	11	10	1	Human 1	2, 3, 7, 11
2	2	2	are you	2	2	1	Human 2	1, 2
2	2	2	good stuffing	13	6	1	Human 1	8, 13
2	2	2	great !	5	4	1	Human 1	2, 5
2	2	2	noodle soups	7	2	1	Human 1	6, 7
2	2	2	the turkey	9	2	1	Human 1	8, 9
6	3	1	and	4	11	1	Human 2	3, 4, 5, 7, 9, 13
6	6	1	i	6	11	2	Human 2	3, 5, 6, 9, 11, 13
6	5	1	the	8	10	1	Human 2	5, 8, 9, 11, 13, 14
5	5	1	too	7	8	1	Human 1	6, 7, 9, 11, 13
5	2	1	you	10	12	1	Human 2	1, 2, 7, 10, 12
4	2	1	are	5	7	1	Human 2	1, 2, 5, 7
4	4	1	on	8	6	3	Human 2	3, 5, 7, 8
4	1	1	shopping	11	8	1	Human 1	4, 5, 9, 11
4	3	1	stuffing	9	6	1	Human 1	8, 9, 11, 13
4	4	1	thanksgiving	6	5	1	Human 2	5, 6, 7, 9
4	3	1	to	3	9	1	Human 1	2, 3, 7, 10
4	4	1	what	7	10	1	Human 1	2, 7, 10, 11
3	3	1	doing	3	6	1	Human 1	2, 3, 7
3	3	1	eat	7	8	1	Human 1	6, 7, 13
3	1	1	good	9	6	1	Human 1	8, 9, 13
3	1	1	great	7	6	1	Human 1	2, 5, 7
3	3	1	some	9	6	1	Human 1	8, 9, 13
2	2	1	all	14	12	1	Human 2	3, 14
2	2	1	haha	7	2	1	Human 1	6, 7
2	2	1	it	9	2	1	Human 1	8, 9
2	2	1	make	9	2	1	Human 1	8, 9
2	2	1	more	12	10	1	Human 2	3, 12
2	2	1	plan	13	4	1	Human 1	10, 13
2	2	1	run	13	2	1	Human 1	12, 13
2	2	1	that	9	2	1	Human 1	8, 9

