Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	for a	13	Human 2	3, 13, 15
2	2	don't have	3	Human 2	3, 5
2	2	for your	3	Human 2	13, 15
2	2	in the	5	Human 2	11, 15
2	2	look for	7	Human 2	9, 15
2	2	to plan	3	Human 2	5, 7
7	1	for	13	Human 2	3, 5, 7, 9, 11, 13, 15
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	and	11	Human 2	3, 5, 7, 9, 11, 13
5	1	a	13	Human 2	3, 7, 11, 13, 15
5	1	you	13	Human 2	1, 3, 5, 9, 13
5	1	your	13	Human 2	3, 5, 9, 13, 15
4	1	to	7	Human 2	3, 5, 7, 9
3	1	are	5	Human 2	9, 11, 13
3	1	disneyland	7	Human 2	9, 11, 15
3	1	have	13	Human 2	3, 5, 15
3	1	might	9	Human 2	7, 9, 15
3	1	or	13	Human 2	3, 5, 15
3	1	that	7	Human 2	9, 13, 15
2	1	an	3	Human 2	3, 5
2	1	as	7	Human 2	5, 11
2	1	can	7	Human 2	9, 15
2	1	holiday	5	Human 2	7, 11
2	1	trip	3	Human 2	3, 5

