Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	your <redacted_term> year old	13	2	1	Human 1	12, 13
3	3	2	be a	9	6	1	Human 1	6, 9, 11
2	2	2	around christmas	5	4	1	Human 1	2, 5
2	2	2	might be	7	2	1	Human 1	6, 7
2	2	2	the same	9	4	1	Human 1	6, 9
2	2	2	to join	3	2	1	Human 1	2, 3
2	2	2	you and	5	4	1	Human 1	2, 5
9	9	1	for	3	14	1	Human 1	2, 3, 4, 5, 7, 8, 11, 12, 15
9	7	1	the	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 9, 11, 13
8	5	1	a	6	13	1	Human 2	3, 6, 7, 9, 11, 12, 13, 15
8	6	1	and	3	14	1	Human 1	2, 3, 4, 5, 7, 11, 13, 15
6	6	1	i	4	10	1	Human 2	3, 4, 6, 8, 10, 12
5	2	1	be	7	10	1	Human 1	6, 7, 9, 11, 15
5	5	1	can	8	9	1	Human 2	7, 8, 9, 12, 15
5	3	1	christmas	5	10	2	Human 1	2, 4, 5, 10, 11
5	3	1	you	2	12	1	Human 2	1, 2, 3, 5, 12
4	4	1	disneyland	5	10	1	Human 1	2, 5, 9, 11
4	4	1	have	4	7	1	Human 2	3, 4, 7, 9
4	4	1	is	5	11	1	Human 1	4, 5, 10, 14
4	4	1	on	7	9	1	Human 1	4, 7, 10, 12
4	4	1	that	13	8	2	Human 1	8, 12, 13, 15
4	3	1	to	3	6	1	Human 1	2, 3, 4, 7
4	4	1	would	11	14	2	Human 1	2, 10, 11, 15
3	3	1	airbnb	9	8	1	Human 1	8, 9, 15
3	3	1	an	8	6	2	Human 2	3, 5, 8
3	3	1	are	12	11	1	Human 2	5, 12, 15
3	3	1	fun	13	12	1	Human 1	4, 13, 15
3	3	1	kids	3	4	1	Human 1	2, 3, 5
3	1	1	might	9	4	1	Human 1	6, 7, 9
3	3	1	plan	5	4	1	Human 1	4, 5, 7
3	1	1	your	12	9	1	Human 2	5, 12, 13
2	2	1	but	10	2	1	Human 2	9, 10
2	2	1	legos	15	2	1	Human 1	14, 15
2	2	1	not	9	2	1	Human 1	8, 9
2	2	1	of	15	12	1	Human 1	4, 15
2	2	1	time	12	6	1	Human 2	7, 12
2	2	1	trip	3	2	1	Human 1	2, 3
2	2	1	will	9	4	1	Human 1	6, 9

