Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	time for that	3	Human 2	5, 7
2	2	and i	3	Human 2	5, 7
2	2	i have	3	Human 2	5, 7
2	2	now and	3	Human 2	5, 7
4	1	a	13	Human 2	3, 5, 7, 15
4	1	and	11	Human 2	5, 7, 9, 15
4	1	that	11	Human 2	5, 7, 11, 15
3	1	for	5	Human 2	5, 7, 9
3	1	is	9	Human 2	7, 9, 15
3	1	now	5	Human 2	5, 7, 9
3	1	the	7	Human 2	7, 9, 13
2	1	been	7	Human 2	3, 9
2	1	day	3	Human 2	3, 5
2	1	i	3	Human 2	5, 7
2	1	it's	13	Human 2	3, 15
2	1	there	9	Human 2	1, 9
2	1	work	3	Human 2	5, 7

