Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	you too . good talk .	3	Human 2	3, 5
2	4	meet you too .	3	Human 2	5, 7
2	3	good are you	3	Human 2	9, 11
3	2	. good	7	Human 2	3, 5, 9
3	2	are you	11	Human 2	1, 9, 11
2	2	i have	5	Human 2	7, 11
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
5	1	good	11	Human 2	3, 5, 9, 11, 13
4	1	are	13	Human 2	1, 9, 11, 13
4	1	i	13	Human 2	5, 7, 11, 17
3	1	but	7	Human 2	11, 13, 17
3	1	have	5	Human 2	7, 9, 11
3	1	i'm	5	Human 2	13, 15, 17
3	1	klutz	5	Human 2	13, 15, 17
3	1	lol	7	Human 2	11, 13, 17
3	1	what's	5	Human 2	11, 13, 15
2	1	a	5	Human 2	13, 17
2	1	already	5	Human 2	7, 11
2	1	badminton	3	Human 2	15, 17
2	1	to	3	Human 2	7, 9
2	1	yeah	3	Human 2	11, 13

