Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi , the ai ,	7	Human 2	7, 13
2	5	, so i don't have	5	Human 2	3, 7
2	4	i'm phi , an	9	Human 2	3, 11
5	3	i'm phi ,	11	Human 2	3, 7, 9, 11, 13
2	3	. however ,	3	Human 2	7, 9
4	2	, and	9	Human 2	5, 9, 11, 13
2	2	i can	7	Human 2	9, 15
2	2	you can	5	Human 2	11, 15
6	1	and	13	Human 2	3, 5, 9, 11, 13, 15
6	1	phi	13	Human 2	3, 7, 9, 11, 13, 15
5	1	i'm	11	Human 2	3, 7, 9, 11, 13
5	1	the	11	Human 2	5, 7, 9, 13, 15
4	1	i	13	Human 2	3, 7, 9, 15
4	1	you	9	Human 2	7, 9, 11, 15
3	1	ai	11	Human 2	3, 7, 13
3	1	an	11	Human 2	3, 11, 13
3	1	to	7	Human 2	5, 7, 11
2	1	are	5	Human 2	7, 11
2	1	but	9	Human 2	3, 11
2	1	experience	3	Human 2	7, 9
2	1	in	9	Human 2	7, 15
2	1	is	9	Human 2	5, 13
2	1	of	3	Human 2	13, 15
2	1	or	3	Human 2	7, 9
2	1	that	3	Human 2	13, 15
2	1	with	3	Human 2	13, 15

