Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	it's always good to have	3	Human 2	11, 13
2	2	i can	9	Human 2	5, 13
2	2	i'm sorry	3	Human 2	5, 7
2	2	when you're	3	Human 2	11, 13
2	2	you're feeling	7	Human 2	5, 11
4	1	good	13	Human 2	1, 7, 11, 13
4	1	have	7	Human 2	7, 9, 11, 13
4	1	i	9	Human 2	5, 9, 11, 13
4	1	to	9	Human 2	5, 7, 11, 13
3	1	for	11	Human 2	3, 9, 13
3	1	the	5	Human 2	7, 9, 11
2	1	a	3	Human 2	9, 11
2	1	be	5	Human 2	9, 13
2	1	relaxing	3	Human 2	9, 11
2	1	some	7	Human 2	7, 13
2	1	you	5	Human 2	3, 7

