Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	what are you	3	Human 2	11, 13
4	2	are you	13	Human 2	1, 5, 11, 13
2	2	. what	11	Human 2	3, 13
2	2	group play	3	Human 2	5, 7
2	2	to play	5	Human 2	5, 9
2	2	what about	7	Human 2	3, 9
2	2	would you	3	Human 2	7, 9
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
4	1	what	11	Human 2	3, 9, 11, 13
3	1	about	7	Human 2	3, 5, 9
3	1	for	13	Human 2	1, 5, 13
3	1	i'm	5	Human 2	3, 5, 7
3	1	to	7	Human 2	3, 5, 9
2	1	but	9	Human 2	5, 13
2	1	fun	3	Human 2	5, 7
2	1	games	3	Human 2	3, 5
2	1	i	5	Human 2	9, 13
2	1	the	13	Human 2	1, 13
2	1	think	3	Human 2	5, 7
2	1	too	3	Human 2	11, 13

