Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	. going to catch up on my reading	5	2	1	Human 1	4, 5
2	2	5	deeply hidden by sean carroll	7	2	1	Human 1	6, 7
3	1	3	going to catch	7	4	1	Human 1	4, 5, 7
2	2	3	sounds like a	17	4	1	Human 1	14, 17
2	2	3	you have a	9	6	1	Human 1	4, 9
4	1	2	going to	16	13	1	Human 1	4, 5, 7, 16
3	3	2	the survivors	13	6	1	Human 1	12, 13, 17
2	2	2	i haven't	11	2	1	Human 1	10, 11
2	2	2	i watched	15	2	1	Human 1	14, 15
2	2	2	it about	15	6	1	Human 1	10, 15
2	1	2	like a	17	4	1	Human 1	14, 17
2	2	2	reading !	7	4	1	Human 1	4, 7
8	6	1	about	9	10	1	Human 1	8, 9, 10, 11, 13, 15, 16, 17
8	6	1	you	5	14	1	Human 1	4, 5, 7, 8, 9, 11, 13, 17
7	4	1	a	4	15	1	Human 2	3, 4, 7, 9, 12, 14, 17
6	6	1	scifi	9	10	1	Human 1	8, 9, 11, 13, 15, 17
5	3	1	have	5	12	1	Human 1	4, 5, 7, 9, 15
5	5	1	how	8	11	1	Human 2	7, 8, 12, 15, 17
5	1	1	i	10	9	1	Human 2	7, 10, 11, 14, 15
5	2	1	to	7	13	1	Human 1	4, 5, 7, 13, 16
4	4	1	in	16	15	2	Human 2	3, 9, 16, 17
4	2	1	reading	5	6	1	Human 1	4, 5, 7, 9
4	1	1	survivors	16	6	1	Human 1	12, 13, 16, 17
4	3	1	the	13	6	1	Human 1	12, 13, 15, 17
3	1	1	catch	7	4	1	Human 1	4, 5, 7
3	3	1	far	3	14	1	Human 1	2, 3, 15
3	2	1	like	15	4	1	Human 1	14, 15, 17
3	3	1	show	15	4	1	Human 1	14, 15, 17
3	3	1	something	17	12	2	Human 1	6, 16, 17
3	3	1	thing	13	6	1	Human 1	12, 13, 17
3	3	1	week	3	8	1	Human 1	2, 3, 9
3	3	1	what	13	8	1	Human 1	10, 13, 17
2	2	1	can't	17	2	1	Human 1	16, 17
2	2	1	how's	9	8	1	Human 1	2, 9
2	2	1	is	10	2	1	Human 2	9, 10
2	2	1	live	17	2	1	Human 1	16, 17
2	2	1	space	17	2	1	Human 1	16, 17
2	1	1	up	5	2	1	Human 1	4, 5

