Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	of rick and morty	3	Human 2	10, 12
2	2	anime and	3	Human 2	8, 10
2	2	on netflix	2	Human 2	1, 2
2	2	white collar	4	Human 2	1, 4
5	1	you	12	Human 2	1, 2, 4, 8, 12
4	1	and	9	Human 2	4, 8, 10, 12
3	1	anime	5	Human 2	6, 8, 10
3	1	i	10	Human 2	1, 8, 10
3	1	movies	7	Human 2	2, 4, 8
3	1	netflix	4	Human 2	1, 2, 4
3	1	of	12	Human 2	1, 10, 12
3	1	shows	4	Human 2	1, 2, 4
3	1	watch	12	Human 2	1, 2, 12
2	1	a	2	Human 2	1, 2
2	1	about	3	Human 2	2, 4
2	1	month	11	Human 2	2, 12
2	1	some	3	Human 2	2, 4

