Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for fun ?	5	Human 2	7, 11
2	2	trying to	3	Human 2	5, 7
2	2	you do	7	Human 2	3, 9
7	1	you	15	Human 2	3, 5, 7, 9, 11, 13, 17
5	1	for	13	Human 2	5, 7, 11, 15, 17
4	1	have	13	Human 2	5, 11, 13, 17
4	1	run	9	Human 2	9, 11, 15, 17
4	1	the	15	Human 2	3, 5, 7, 17
3	1	do	7	Human 2	3, 7, 9
3	1	fun	7	Human 2	5, 7, 11
3	1	i	15	Human 2	3, 15, 17
3	1	like	9	Human 2	7, 9, 15
3	1	that's	7	Human 2	7, 11, 13
2	1	before	5	Human 2	5, 9
2	1	can	13	Human 2	3, 15
2	1	not	5	Human 2	9, 13
2	1	running	3	Human 2	15, 17
2	1	tough	15	Human 2	3, 17
2	1	what	5	Human 2	3, 7
2	1	you're	9	Human 2	7, 15
2	1	your	5	Human 2	1, 5

