Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	! how are you doing today ?	5	Human 2	3, 7
3	4	how are you doing	5	Human 2	3, 5, 7
4	3	how are you	7	Human 2	1, 3, 5, 7
2	2	i love	3	Human 2	7, 9
2	2	today .	3	Human 2	5, 7
2	2	you are	3	Human 2	5, 7
6	1	you	15	Human 2	1, 3, 5, 7, 9, 15
5	1	he	11	Human 2	3, 5, 7, 9, 13
4	1	i	7	Human 2	5, 7, 9, 11
4	1	the	11	Human 2	5, 7, 9, 15
3	1	fish	7	Human 2	9, 13, 15
3	1	it	5	Human 2	7, 9, 11
2	1	fishing	3	Human 2	13, 15
2	1	have	11	Human 2	5, 15
2	1	seafood	3	Human 2	7, 9
2	1	was	9	Human 2	7, 15
2	1	your	5	Human 2	9, 13

