Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	is good for	3	Human 2	9, 11
2	3	participating in mentorship	3	Human 2	3, 5
2	3	program this cycle	3	Human 2	5, 7
3	2	for me	5	Human 2	7, 9, 11
3	2	this cycle	5	Human 2	3, 5, 7
4	1	for	9	Human 2	3, 7, 9, 11
4	1	this	11	Human 2	3, 5, 7, 13
3	1	good	5	Human 2	9, 11, 13
3	1	in	5	Human 2	3, 5, 7
3	1	is	5	Human 2	9, 11, 13
3	1	the	11	Human 2	3, 7, 13
2	1	are	3	Human 2	3, 5
2	1	i	7	Human 2	7, 13
2	1	mentor	3	Human 2	11, 13
2	1	work	5	Human 2	3, 7
2	1	you	3	Human 2	3, 5

