Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	moped broke down	5	4	1	Human 1	4, 5, 7
2	2	3	be able to	8	2	1	Human 2	7, 8
3	3	2	, but	12	10	2	Human 2	3, 9, 12
3	3	2	the mechanic	7	6	1	Human 1	6, 7, 11
2	2	2	. did	13	4	1	Human 1	10, 13
2	2	2	should be	10	4	1	Human 2	7, 10
2	2	2	their record	13	2	1	Human 1	12, 13
2	2	2	using diesel	7	2	1	Human 1	6, 7
2	2	2	warriors game	11	2	1	Human 1	10, 11
2	2	2	you drive	11	4	1	Human 1	8, 11
8	5	1	the	7	10	2	Human 1	4, 6, 7, 8, 9, 10, 11, 13
8	8	1	to	4	10	1	Human 2	3, 4, 5, 6, 7, 8, 9, 12
7	7	1	i	4	10	1	Human 2	3, 4, 5, 6, 9, 10, 12
6	6	1	and	4	9	1	Human 2	3, 4, 5, 7, 9, 11
6	5	1	you	8	11	2	Human 2	3, 5, 8, 10, 11, 13
5	2	1	be	7	6	1	Human 1	6, 7, 8, 10, 11
5	5	1	that	7	8	1	Human 1	6, 7, 10, 11, 13
4	2	1	drive	9	6	1	Human 1	8, 9, 11, 13
4	4	1	your	5	11	1	Human 1	2, 5, 7, 12
3	1	1	did	13	6	2	Human 1	8, 10, 13
3	3	1	don't	8	7	1	Human 2	3, 8, 9
3	3	1	good	9	4	1	Human 1	8, 9, 11
3	3	1	is	11	7	1	Human 1	6, 11, 12
3	3	1	this	5	10	1	Human 1	4, 5, 13
3	3	1	work	11	8	2	Human 1	4, 8, 11
2	2	1	day	11	10	1	Human 1	2, 11
2	1	1	game	11	2	1	Human 1	10, 11
2	2	1	here	8	6	1	Human 2	3, 8
2	2	1	out	9	4	1	Human 1	6, 9
2	2	1	they	13	6	1	Human 1	8, 13
2	2	1	today	9	2	1	Human 1	8, 9

