Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	. i'm here to help you with	3	Human 2	5, 7
2	6	eating ground beef pretty easy yeah	3	Human 2	15, 17
2	5	yeah whats yall eating ?	5	Human 2	11, 15
3	3	to help you	7	Human 2	5, 7, 11
3	3	whats yall eating	7	Human 2	11, 15, 17
3	3	yall eating ?	5	Human 2	11, 13, 15
2	3	i don't have	3	Human 2	7, 9
2	3	you with any	5	Human 2	5, 9
3	2	beef pretty	5	Human 2	13, 15, 17
2	2	! how	3	Human 2	1, 3
2	2	an ai	5	Human 2	5, 9
2	2	assist you	7	Human 2	3, 9
2	2	but i	3	Human 2	9, 11
2	2	experiences or	5	Human 2	5, 9
2	2	have personal	5	Human 2	5, 9
2	2	i like	3	Human 2	11, 13
2	2	i'm not	5	Human 2	11, 15
2	2	personal experiences	3	Human 2	5, 7
2	2	today ?	3	Human 2	1, 3
6	1	i'm	13	Human 2	3, 5, 7, 9, 11, 15
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
5	1	eating	9	Human 2	9, 11, 13, 15, 17
5	1	i	11	Human 2	3, 7, 9, 11, 13
5	1	not	13	Human 2	5, 7, 11, 15, 17
4	1	lol	7	Human 2	11, 13, 15, 17
4	1	yeah	7	Human 2	11, 13, 15, 17
3	1	any	5	Human 2	5, 7, 9
3	1	but	7	Human 2	9, 11, 15
3	1	easy	5	Human 2	13, 15, 17
3	1	good	5	Human 2	11, 13, 15
3	1	or	5	Human 2	5, 7, 9
3	1	with	5	Human 2	5, 7, 9
2	1	badminton	3	Human 2	15, 17
2	1	can	7	Human 2	3, 9
2	1	physical	3	Human 2	7, 9

