Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	just drank	3	Human 2	3, 5
2	2	this hint	3	Human 2	3, 5
2	2	watermelon .	3	Human 2	5, 7
4	1	i	9	Human 2	5, 9, 11, 13
3	1	icecream	7	Human 2	9, 11, 15
3	1	just	5	Human 2	3, 5, 7
3	1	lol	7	Human 2	9, 11, 15
3	1	some	9	Human 2	7, 13, 15
3	1	that	9	Human 2	5, 9, 13
3	1	this	7	Human 2	3, 5, 9
3	1	you	15	Human 2	1, 13, 15
2	1	are	7	Human 2	1, 7
2	1	good	3	Human 2	3, 5
2	1	hint	3	Human 2	3, 5
2	1	how	5	Human 2	1, 5
2	1	pretty	5	Human 2	7, 11
2	1	tangerine	3	Human 2	9, 11
2	1	tasty	3	Human 2	11, 13
2	1	want	3	Human 2	13, 15
2	1	was	3	Human 2	9, 11
2	1	watermelon	3	Human 2	5, 7

