Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! how can i	3	Human 2	5, 7
2	3	gym activities ,	3	Human 2	7, 9
2	3	i'm just a	5	Human 2	9, 13
2	3	in gym activities	7	Human 2	7, 13
3	2	, but	9	Human 2	3, 5, 11
3	2	i don't	5	Human 2	3, 5, 7
2	2	, your	7	Human 2	7, 13
2	2	ai and	3	Human 2	11, 13
2	2	an ai	9	Human 2	3, 11
5	1	and	11	Human 2	3, 7, 9, 11, 13
5	1	your	9	Human 2	5, 7, 9, 11, 13
4	1	a	9	Human 2	5, 9, 11, 13
4	1	don't	9	Human 2	3, 5, 7, 11
4	1	i	7	Human 2	3, 5, 7, 9
4	1	i'm	11	Human 2	3, 9, 11, 13
3	1	an	9	Human 2	3, 5, 11
3	1	in	9	Human 2	5, 7, 13
3	1	or	11	Human 2	3, 11, 13
2	1	assist	5	Human 2	5, 9
2	1	days	3	Human 2	3, 5
2	1	experience	5	Human 2	5, 9
2	1	support	7	Human 2	7, 13
2	1	to	3	Human 2	9, 11
2	1	weight	7	Human 2	7, 13

