Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	here's what you might want to	3	Human 2	5, 7
2	5	you might want to consider:	5	Human 2	5, 9
2	4	. here's what you	5	Human 2	7, 11
3	3	what you might	9	Human 2	5, 7, 13
2	3	i don't have	11	Human 2	3, 13
2	2	can be	3	Human 2	9, 11
2	2	for a	3	Human 2	13, 15
2	2	planning for	5	Human 2	9, 13
8	1	you	15	Human 2	1, 3, 5, 7, 9, 11, 13, 15
6	1	for	11	Human 2	5, 7, 9, 11, 13, 15
5	1	a	11	Human 2	5, 7, 11, 13, 15
5	1	to	11	Human 2	3, 5, 7, 9, 13
4	1	the	13	Human 2	3, 5, 13, 15
4	1	want	7	Human 2	3, 5, 7, 9
3	1	be	5	Human 2	9, 11, 13
3	1	can	7	Human 2	9, 11, 15
3	1	i	11	Human 2	3, 11, 13
2	1	and	7	Human 2	5, 11
2	1	consider	5	Human 2	11, 15
2	1	kids	3	Human 2	3, 5
2	1	like	3	Human 2	5, 7
2	1	or	11	Human 2	3, 13
2	1	that	7	Human 2	5, 11
2	1	traffic	3	Human 2	7, 9

