Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	a fish groomer	3	Human 2	5, 7
2	3	take care of	3	Human 2	7, 9
2	2	and i	3	Human 2	7, 9
2	2	i'm a	3	Human 2	7, 9
2	2	you ?	9	Human 2	1, 9
5	1	a	9	Human 2	5, 7, 9, 11, 13
5	1	i	11	Human 2	3, 5, 7, 9, 13
5	1	you	13	Human 2	1, 7, 9, 11, 13
4	1	and	7	Human 2	7, 9, 11, 13
3	1	fish	5	Human 2	5, 7, 9
3	1	for	9	Human 2	3, 9, 11
3	1	i'm	7	Human 2	7, 9, 13
3	1	of	5	Human 2	5, 7, 9
3	1	take	7	Human 2	7, 9, 13
2	1	about	7	Human 2	5, 11
2	1	care	3	Human 2	7, 9
2	1	hair	3	Human 2	5, 7
2	1	my	7	Human 2	7, 13
2	1	so	3	Human 2	7, 9
2	1	the	3	Human 2	9, 11
2	1	to	11	Human 2	3, 13
2	1	who	3	Human 2	1, 3
2	1	work	3	Human 2	3, 5

