Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm phi , an	3	Human 2	3, 5
2	4	natural language understanding for	3	Human 2	9, 11
2	3	so i don't	3	Human 2	3, 5
2	2	are you	7	Human 2	1, 7
3	1	and	9	Human 2	3, 9, 11
3	1	i	9	Human 2	3, 5, 11
3	1	in	7	Human 2	5, 9, 11
3	1	language	5	Human 2	7, 9, 11
3	1	phi	5	Human 2	3, 5, 7
3	1	to	9	Human 2	3, 9, 11
3	1	you	7	Human 2	1, 5, 7
2	1	ai	7	Human 2	3, 9
2	1	i'm	3	Human 2	3, 5
2	1	is	3	Human 2	9, 11
2	1	on	3	Human 2	5, 7
2	1	research	3	Human 2	9, 11
2	1	the	5	Human 2	5, 9
2	1	work	7	Human 2	5, 11

