Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm just an ai , but i	3	Human 2	9, 11
3	5	i'm just an ai ,	5	Human 2	7, 9, 11
2	4	, but i can	3	Human 2	7, 9
2	4	what kind of game	3	Human 2	9, 11
4	2	, but	7	Human 2	5, 7, 9, 11
4	2	i'm just	9	Human 2	3, 7, 9, 11
2	2	! it's	9	Human 2	5, 13
2	2	great !	3	Human 2	3, 5
2	2	i think	3	Human 2	11, 13
2	2	with you	3	Human 2	7, 9
5	1	just	11	Human 2	3, 7, 9, 11, 13
4	1	game	9	Human 2	3, 7, 9, 11
4	1	i	7	Human 2	7, 9, 11, 13
4	1	you	7	Human 2	3, 5, 7, 9
3	1	great	11	Human 2	3, 5, 13
3	1	what	9	Human 2	3, 9, 11
2	1	don't	3	Human 2	5, 7
2	1	is	11	Human 2	1, 11
2	1	it	13	Human 2	1, 13
2	1	it's	9	Human 2	5, 13
2	1	more	7	Human 2	5, 11
2	1	play	3	Human 2	7, 9
2	1	that's	9	Human 2	5, 13
2	1	you'd	7	Human 2	7, 13

