Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, the doggie paddle	5	Human 2	11, 15
2	3	i have a	7	Human 2	9, 15
3	2	doggie paddle	7	Human 2	9, 11, 15
3	2	i have	7	Human 2	9, 11, 15
3	2	the doggie	9	Human 2	7, 11, 15
4	1	a	13	Human 2	3, 7, 9, 15
4	1	i	9	Human 2	7, 9, 11, 15
4	1	paddle	9	Human 2	7, 9, 11, 15
3	1	going	15	Human 2	1, 5, 15
3	1	you	11	Human 2	3, 5, 13
2	1	been	3	Human 2	5, 7
2	1	cute	5	Human 2	9, 13
2	1	for	3	Human 2	13, 15
2	1	funny	3	Human 2	9, 11
2	1	how's	5	Human 2	1, 5
2	1	it	7	Human 2	1, 7
2	1	that's	7	Human 2	9, 15
2	1	too	3	Human 2	7, 9
2	1	with	3	Human 2	5, 7

