Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	i'm phi , and	5	Human 2	5, 7, 9
2	4	. as an ai	3	Human 2	9, 11
4	3	i'm phi ,	7	Human 2	3, 5, 7, 9
2	3	and it seems	9	Human 2	5, 13
2	3	i'm phi and	3	Human 2	11, 13
3	2	, and	5	Human 2	5, 7, 9
2	2	does not	3	Human 2	5, 7
2	2	to accounting	3	Human 2	5, 7
4	1	accounting	7	Human 2	3, 5, 7, 9
4	1	you	13	Human 2	1, 3, 11, 13
3	1	ai	9	Human 2	3, 9, 11
3	1	financial	11	Human 2	3, 9, 13
3	1	to	9	Human 2	5, 7, 13
2	1	analysis	7	Human 2	3, 9
2	1	assistant	7	Human 2	3, 9
2	1	fish	3	Human 2	5, 7
2	1	have	9	Human 2	3, 11
2	1	hello	3	Human 2	1, 3
2	1	i	3	Human 2	9, 11
2	1	or	5	Human 2	3, 7
2	1	photography	3	Human 2	11, 13
2	1	that	7	Human 2	7, 13
2	1	the	5	Human 2	9, 13
2	1	you're	7	Human 2	7, 13

