Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i cannot lift weight	13	2	1	Human 1	12, 13
2	2	4	just a starter .	13	6	1	Human 1	8, 13
2	2	4	only run . i	13	2	1	Human 1	12, 13
2	2	3	. i can	13	2	1	Human 1	12, 13
3	1	2	. i	14	3	1	Human 1	12, 13, 14
2	2	2	, i	9	2	1	Human 1	8, 9
2	2	2	going ?	11	10	1	Human 1	2, 11
2	2	2	hi !	1	2	1	Human 1	0, 1
2	2	2	i am	13	6	1	Human 1	8, 13
11	7	1	i	6	12	2	Human 2	3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
6	6	1	how	3	8	1	Human 1	2, 3, 4, 5, 7, 9
5	3	1	a	11	7	2	Human 1	8, 10, 11, 13, 14
5	3	1	can	12	11	3	Human 2	3, 5, 9, 12, 13
5	5	1	to	6	10	1	Human 2	5, 6, 9, 11, 14
4	2	1	going	5	10	1	Human 1	2, 5, 7, 11
4	4	1	your	7	10	2	Human 1	2, 4, 7, 11
3	3	1	is	11	10	2	Human 1	2, 4, 11
3	3	1	that's	14	6	2	Human 2	9, 11, 14
3	1	1	weight	13	8	2	Human 1	6, 12, 13
2	2	1	and	11	6	1	Human 1	6, 11
2	2	1	be	14	10	1	Human 2	5, 14
2	2	1	challenge	11	2	1	Human 1	10, 11
2	2	1	gym	7	2	1	Human 1	6, 7
2	2	1	i'm	13	4	1	Human 1	10, 13
2	2	1	it's	12	8	1	Human 2	5, 12
2	2	1	not	13	2	1	Human 1	12, 13
2	2	1	oh	14	6	1	Human 2	9, 14
2	2	1	running	11	2	1	Human 1	10, 11
2	2	1	that	13	2	1	Human 1	12, 13
2	2	1	worked	7	2	1	Human 1	6, 7

