Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	go to the	6	3	1	Human 2	5, 6, 7
2	2	3	. what are	12	4	1	Human 2	9, 12
2	2	3	are you up	5	4	1	Human 1	2, 5
2	2	3	i don't have	11	2	1	Human 1	10, 11
2	2	3	movies by myself	9	2	1	Human 1	8, 9
2	2	3	what are you	9	8	1	Human 1	2, 9
4	1	2	are you	11	10	1	Human 1	2, 5, 9, 11
4	4	2	i love	9	6	1	Human 1	8, 9, 11, 13
3	3	2	! what	11	10	2	Human 1	2, 4, 11
2	2	2	! it's	12	12	1	Human 2	1, 12
2	2	2	, i	11	2	1	Human 1	10, 11
2	1	2	by myself	9	2	1	Human 1	8, 9
2	2	2	from work	7	2	1	Human 1	6, 7
2	2	2	i'm taking	7	2	1	Human 1	6, 7
2	2	2	like to	5	2	1	Human 1	4, 5
2	2	2	myself .	9	2	1	Human 1	8, 9
2	2	2	so i	13	8	1	Human 1	6, 13
2	2	2	the movies	9	4	1	Human 1	6, 9
2	2	2	today ?	9	8	1	Human 1	2, 9
2	2	2	your son	11	8	1	Human 1	4, 11
10	8	1	the	6	12	2	Human 2	3, 5, 6, 7, 8, 9, 10, 12, 13, 14
10	6	1	to	2	13	1	Human 2	1, 2, 3, 4, 5, 6, 7, 10, 11, 13
7	1	1	i	6	9	1	Human 2	5, 6, 8, 9, 10, 11, 13
6	2	1	you	2	11	1	Human 2	1, 2, 3, 5, 9, 11
5	5	1	day	6	13	1	Human 2	1, 6, 7, 9, 13
5	5	1	for	5	11	1	Human 1	4, 5, 7, 9, 14
5	3	1	today	3	8	1	Human 1	2, 3, 5, 7, 9
5	5	1	with	10	13	2	Human 2	1, 3, 10, 11, 13
4	4	1	a	6	13	1	Human 2	1, 6, 9, 13
4	1	1	go	11	7	1	Human 2	5, 6, 7, 11
4	2	1	i'm	9	8	1	Human 1	6, 7, 9, 13
4	2	1	it's	8	13	1	Human 2	1, 8, 12, 13
4	4	1	just	3	8	1	Human 1	2, 3, 8, 9
3	3	1	fun	5	6	1	Human 1	4, 5, 9
3	3	1	hi	1	6	1	Human 1	0, 1, 5
3	3	1	it	9	10	1	Human 1	2, 9, 11
3	3	1	movie	11	4	1	Human 1	10, 11, 13
3	3	1	seeing	9	6	1	Human 1	8, 9, 13
3	1	1	so	7	8	1	Human 1	6, 7, 13
3	1	1	taking	11	6	1	Human 1	6, 7, 11
3	1	1	up	3	4	1	Human 1	2, 3, 5
3	1	1	your	11	8	2	Human 1	4, 10, 11
2	2	1	anyone	11	2	1	Human 1	10, 11
2	2	1	can't	14	8	1	Human 2	7, 14
2	2	1	out	13	2	1	Human 1	12, 13
2	2	1	too	13	2	1	Human 1	12, 13
2	2	1	town	13	2	1	Human 1	12, 13

