Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the next race	5	Human 2	11, 15
2	2	for the	5	Human 2	11, 15
2	2	obstacles and	3	Human 2	7, 9
2	2	spartan races	3	Human 2	7, 9
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
4	1	the	7	Human 2	9, 11, 13, 15
4	1	training	11	Human 2	5, 7, 13, 15
3	1	a	13	Human 2	3, 7, 15
3	1	for	9	Human 2	7, 11, 15
3	1	like	7	Human 2	7, 11, 13
3	1	race	9	Human 2	7, 11, 15
3	1	you	5	Human 2	11, 13, 15
2	1	are	3	Human 2	7, 9
2	1	been	7	Human 2	7, 13
2	1	can	9	Human 2	5, 13
2	1	challenging	3	Human 2	7, 9
2	1	definitely	3	Human 2	9, 11
2	1	fun	9	Human 2	7, 15
2	1	going	9	Human 2	7, 15
2	1	great	3	Human 2	9, 11
2	1	i	3	Human 2	3, 5
2	1	so	13	Human 2	3, 15
2	1	terrain	3	Human 2	7, 9
2	1	that	3	Human 2	7, 9
2	1	to	7	Human 2	9, 15
2	1	you're	5	Human 2	5, 9

