Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	take care of	7	4	1	Human 1	6, 7, 9
2	2	2	. i	7	6	1	Human 1	2, 7
2	2	2	do you	11	6	1	Human 1	6, 11
2	2	2	for a	9	2	1	Human 1	8, 9
2	2	2	i work	3	2	1	Human 1	2, 3
2	2	2	it's really	13	4	1	Human 1	10, 13
2	2	2	of fish	7	2	1	Human 1	6, 7
2	2	2	pursuing photography	13	4	1	Human 1	10, 13
7	5	1	a	4	11	1	Human 2	3, 4, 5, 7, 8, 9, 13
7	4	1	i	8	10	1	Human 1	2, 3, 7, 8, 9, 10, 11
6	4	1	you	6	13	2	Human 2	1, 3, 6, 11, 12, 13
5	5	1	and	8	7	1	Human 2	7, 8, 9, 11, 13
5	3	1	fish	7	8	2	Human 1	4, 6, 7, 9, 11
5	5	1	i'm	5	12	1	Human 1	2, 5, 7, 12, 13
4	2	1	do	11	8	3	Human 1	4, 6, 8, 11
4	1	1	of	11	6	1	Human 1	6, 7, 9, 11
3	3	1	actually	11	4	1	Human 1	10, 11, 13
3	1	1	for	8	3	1	Human 2	7, 8, 9
3	1	1	it's	11	4	1	Human 1	10, 11, 13
3	1	1	photography	11	4	1	Human 1	10, 11, 13
3	1	1	really	11	4	1	Human 1	10, 11, 13
3	3	1	the	9	4	1	Human 1	8, 9, 11
3	3	1	well	10	7	1	Human 2	7, 10, 13
2	2	1	about	10	8	1	Human 2	3, 10
2	2	1	groomer	5	2	1	Human 1	4, 5
2	2	1	my	12	2	1	Human 2	11, 12
2	2	1	sell	12	4	1	Human 2	9, 12
2	2	1	what	4	2	1	Human 2	3, 4

