Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	9	Human 2	3, 11
3	2	phi ,	13	Human 2	3, 11, 15
2	2	ai ,	5	Human 2	11, 15
2	2	enjoys relaxing	3	Human 2	7, 9
2	2	neural links	3	Human 2	13, 15
2	2	quite the	3	Human 2	7, 9
4	1	but	11	Human 2	5, 9, 11, 15
4	1	the	9	Human 2	7, 9, 13, 15
4	1	your	13	Human 2	3, 7, 11, 15
3	1	for	7	Human 2	7, 9, 13
3	1	not	5	Human 2	11, 13, 15
3	1	peru	5	Human 2	7, 9, 11
3	1	quite	5	Human 2	7, 9, 11
3	1	which	7	Human 2	7, 9, 13
2	1	about	5	Human 2	11, 15
2	1	allow	3	Human 2	13, 15
2	1	be	7	Human 2	7, 13
2	1	from	5	Human 2	7, 11
2	1	healthy	3	Human 2	7, 9
2	1	here	3	Human 2	1, 3
2	1	i	9	Human 2	5, 13
2	1	it's	7	Human 2	9, 15
2	1	just	11	Human 2	3, 13
2	1	musing	3	Human 2	13, 15
2	1	pastimes	3	Human 2	7, 9
2	1	that	5	Human 2	9, 13
2	1	very	3	Human 2	7, 9
2	1	would	3	Human 2	13, 15
2	1	you	3	Human 2	1, 3

