Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	a lot of	5	Human 2	9, 13
3	2	, that	7	Human 2	5, 7, 11
2	2	. i	7	Human 2	9, 15
2	2	i'm going	9	Human 2	5, 13
5	1	a	11	Human 2	5, 7, 9, 13, 15
5	1	i'm	9	Human 2	5, 7, 9, 11, 13
4	1	for	11	Human 2	5, 7, 9, 15
4	1	i	11	Human 2	5, 9, 11, 15
4	1	the	7	Human 2	7, 9, 11, 13
3	1	and	7	Human 2	7, 9, 13
3	1	has	11	Human 2	3, 11, 13
3	1	it	13	Human 2	3, 5, 15
2	1	always	3	Human 2	9, 11
2	1	because	5	Human 2	5, 9
2	1	been	7	Human 2	3, 9
2	1	like	3	Human 2	11, 13
2	1	take	7	Human 2	7, 13
2	1	that's	7	Human 2	9, 15
2	1	time	3	Human 2	5, 7
2	1	to	5	Human 2	9, 13
2	1	was	5	Human 2	11, 15
2	1	work	5	Human 2	9, 13

