Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! here are some	5	Human 2	7, 11
3	3	here are some	7	Human 2	7, 11, 13
2	3	i can certainly	3	Human 2	3, 5
4	2	here are	7	Human 2	7, 9, 11, 13
3	2	thanksgiving tips	9	Human 2	5, 7, 13
2	2	hello !	3	Human 2	1, 3
2	2	i don't	3	Human 2	3, 5
5	1	tips	9	Human 2	5, 7, 9, 11, 13
4	1	for	7	Human 2	7, 9, 11, 13
4	1	thanksgiving	9	Human 2	5, 7, 9, 13
4	1	the	13	Human 2	1, 9, 11, 13
3	1	be	5	Human 2	9, 11, 13
3	1	can	9	Human 2	3, 5, 11
2	1	a	9	Human 2	5, 13
2	1	an	9	Human 2	3, 11
2	1	feast	5	Human 2	9, 13
2	1	find	3	Human 2	11, 13
2	1	have	3	Human 2	3, 5
2	1	i'm	3	Human 2	3, 5
2	1	its	3	Human 2	11, 13
2	1	or	3	Human 2	3, 5
2	1	while	9	Human 2	5, 13
2	1	you	7	Human 2	5, 11

