Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	do you have	9	8	1	Human 1	2, 9
3	3	2	the best	12	4	2	Human 2	9, 11, 12
3	1	2	you have	5	8	1	Human 1	2, 5, 9
2	2	2	for a	12	2	1	Human 2	11, 12
2	2	2	for the	13	4	1	Human 1	10, 13
2	2	2	i bought	13	2	1	Human 1	12, 13
2	2	2	more about	7	2	1	Human 1	6, 7
2	2	2	sounds great	7	4	1	Human 1	4, 7
10	6	1	the	6	13	2	Human 2	1, 3, 6, 7, 8, 9, 10, 11, 12, 13
9	7	1	i	3	13	1	Human 1	2, 3, 5, 6, 8, 10, 12, 13, 14
9	8	1	you	3	13	1	Human 1	2, 3, 4, 5, 6, 9, 12, 13, 14
6	4	1	a	10	9	2	Human 2	5, 9, 10, 11, 12, 13
6	2	1	for	11	10	3	Human 1	4, 8, 10, 11, 12, 13
5	5	1	and	10	11	2	Human 2	3, 7, 10, 11, 13
5	2	1	have	3	10	1	Human 1	2, 3, 5, 9, 11
5	5	1	with	6	12	1	Human 2	3, 6, 7, 9, 14
4	2	1	about	2	7	1	Human 2	1, 2, 6, 7
4	4	1	family	7	8	1	Human 1	6, 7, 11, 13
4	4	1	is	6	7	1	Human 2	5, 6, 9, 11
4	4	1	pie	9	10	2	Human 1	4, 6, 9, 13
4	4	1	stuffing	9	6	1	Human 1	8, 9, 11, 13
4	4	1	thanksgiving	5	5	2	Human 1	2, 4, 5, 6
3	2	1	do	9	9	1	Human 1	2, 9, 10
3	1	1	great	5	4	1	Human 1	4, 5, 7
3	3	1	like	10	6	2	Human 2	5, 9, 10
3	1	1	sounds	5	4	1	Human 1	4, 5, 7
3	3	1	that	13	4	2	Human 1	10, 12, 13
3	3	1	to	3	8	1	Human 1	2, 3, 9
2	2	1	buy	13	4	1	Human 1	10, 13
2	2	1	christmas	13	6	1	Human 1	8, 13
2	2	1	ever	13	2	1	Human 1	12, 13
2	2	1	everything	11	2	1	Human 1	10, 11
2	2	1	has	13	4	1	Human 1	10, 13
2	1	1	more	7	2	1	Human 1	6, 7
2	2	1	not	5	2	1	Human 1	4, 5
2	2	1	plan	5	4	1	Human 1	2, 5
2	2	1	plans	3	2	1	Human 1	2, 3
2	2	1	share	14	6	1	Human 2	9, 14
2	2	1	shopping	3	2	1	Human 1	2, 3
2	2	1	then	11	4	1	Human 1	8, 11
2	2	1	would	9	2	1	Human 1	8, 9

