Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	in high school	7	Human 2	9, 15
2	2	do you	3	Human 2	11, 13
2	2	it was	13	Human 2	5, 17
2	2	that .	3	Human 2	15, 17
2	2	wanna be	3	Human 2	11, 13
2	2	yeah ,	3	Human 2	15, 17
5	1	you	11	Human 2	9, 11, 13, 15, 19
4	1	have	17	Human 2	3, 5, 13, 19
4	1	i	15	Human 2	3, 5, 15, 17
4	1	that	15	Human 2	3, 9, 15, 17
4	1	to	17	Human 2	3, 9, 15, 19
3	1	be	9	Human 2	11, 13, 19
3	1	do	5	Human 2	11, 13, 15
3	1	high	11	Human 2	9, 15, 19
3	1	in	7	Human 2	9, 13, 15
3	1	it	17	Human 2	1, 5, 17
2	1	can	5	Human 2	11, 15
2	1	going	3	Human 2	1, 3
2	1	i'm	13	Human 2	3, 15
2	1	like	9	Human 2	9, 17
2	1	me	5	Human 2	5, 9
2	1	school	7	Human 2	9, 15
2	1	so	11	Human 2	5, 15
2	1	something	3	Human 2	15, 17
2	1	the	17	Human 2	3, 19
2	1	today	3	Human 2	3, 5
2	1	was	13	Human 2	5, 17
2	1	what	5	Human 2	7, 11

