Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	! what are you looking forward to	3	Human 2	5, 7
2	7	what are you looking forward to doing	5	Human 2	3, 7
2	3	what are some	5	Human 2	9, 13
4	2	are you	7	Human 2	1, 3, 5, 7
2	2	great !	5	Human 2	3, 7
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	are	13	Human 2	1, 3, 5, 7, 9, 13
6	1	what	11	Human 2	3, 5, 7, 9, 11, 13
4	1	to	9	Human 2	3, 5, 7, 11
3	1	some	5	Human 2	9, 11, 13
3	1	stuffing	5	Human 2	9, 11, 13
3	1	thanksgiving	5	Human 2	7, 9, 11
2	1	can	11	Human 2	3, 13
2	1	i	9	Human 2	3, 11
2	1	is	3	Human 2	9, 11
2	1	recipes	3	Human 2	11, 13
2	1	that	11	Human 2	3, 13
2	1	the	3	Human 2	9, 11

