Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	a little cold	11	2	1	Human 1	10, 11
3	3	2	i love	12	8	2	Human 2	5, 7, 12
2	2	2	and you	13	8	1	Human 1	6, 13
2	2	2	love to	7	4	1	Human 1	4, 7
2	2	2	many great	7	2	1	Human 1	6, 7
2	2	2	the best	9	2	1	Human 1	8, 9
10	9	1	you	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 9, 10, 11, 13
7	5	1	and	6	9	1	Human 2	5, 6, 7, 8, 9, 11, 13
7	4	1	i	6	10	2	Human 2	3, 5, 6, 7, 8, 10, 12
6	4	1	to	3	13	1	Human 1	2, 3, 4, 5, 7, 14
6	6	1	yoga	7	8	1	Human 1	6, 7, 9, 10, 11, 13
5	5	1	get	7	8	1	Human 1	6, 7, 9, 11, 13
5	4	1	great	7	8	1	Human 1	6, 7, 9, 11, 13
4	4	1	for	9	6	1	Human 1	8, 9, 11, 13
4	4	1	in	9	9	1	Human 1	6, 9, 13, 14
4	3	1	the	9	6	1	Human 1	8, 9, 11, 13
4	4	1	will	7	8	1	Human 1	6, 7, 9, 13
3	1	1	a	12	3	1	Human 1	10, 11, 12
3	3	1	about	6	3	1	Human 2	5, 6, 7
3	1	1	cold	13	4	1	Human 1	10, 11, 13
3	3	1	definitely	12	5	1	Human 2	9, 12, 13
3	3	1	enjoy	11	4	2	Human 1	8, 10, 11
3	3	1	is	13	6	2	Human 1	8, 12, 13
3	3	1	my	12	8	2	Human 2	5, 7, 12
3	3	1	outside	11	4	1	Human 1	10, 11, 13
3	3	1	soccer	9	4	1	Human 1	8, 9, 11
3	3	1	yea	13	4	2	Human 1	10, 12, 13
2	2	1	are	11	10	1	Human 1	2, 11
2	2	1	become	7	2	1	Human 1	6, 7
2	2	1	doing	3	2	1	Human 1	2, 3
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	just	10	8	1	Human 2	3, 10
2	2	1	not	8	6	1	Human 2	3, 8
2	2	1	winter	11	4	1	Human 1	8, 11

