Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	is a	9	Human 2	5, 9, 13
2	2	. what	5	Human 2	7, 11
2	2	great !	3	Human 2	5, 7
2	2	it with	5	Human 2	9, 13
2	2	with a	9	Human 2	5, 13
2	2	you ?	11	Human 2	1, 11
6	1	you	13	Human 2	1, 3, 5, 7, 11, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
4	1	great	11	Human 2	3, 5, 7, 13
4	1	what	9	Human 2	3, 5, 7, 11
4	1	with	11	Human 2	3, 5, 9, 13
3	1	the	7	Human 2	7, 9, 13
2	1	about	7	Human 2	5, 11
2	1	are	7	Human 2	1, 7
2	1	can	11	Human 2	3, 13
2	1	i	9	Human 2	3, 11
2	1	make	5	Human 2	9, 13
2	1	more	9	Human 2	5, 13
2	1	of	3	Human 2	7, 9
2	1	some	3	Human 2	9, 11
2	1	stuffing	3	Human 2	9, 11
2	1	thanksgiving	5	Human 2	9, 13
2	1	to	11	Human 2	3, 13
2	1	turkey	7	Human 2	5, 11

