Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	. do you have	5	2	1	Human 1	4, 5
2	2	3	favorite computer language	9	2	1	Human 1	8, 9
2	2	3	what's your favorite	11	4	1	Human 1	8, 11
3	1	2	do you	6	3	1	Human 1	4, 5, 6
2	2	2	something fun	3	4	1	Human 1	0, 3
2	2	2	yes !	11	2	1	Human 1	10, 11
8	5	1	you	1	12	1	Human 1	0, 1, 3, 4, 5, 6, 7, 11
6	6	1	a	5	10	2	Human 1	2, 4, 5, 6, 7, 11
6	3	1	do	4	7	1	Human 2	3, 4, 5, 6, 7, 9
6	6	1	kale	5	8	1	Human 1	4, 5, 6, 7, 9, 11
5	5	1	can	4	11	1	Human 2	1, 4, 5, 7, 11
5	3	1	have	4	7	1	Human 2	3, 4, 5, 7, 9
5	5	1	not	6	9	2	Human 2	1, 3, 6, 7, 9
4	4	1	i	4	9	1	Human 2	1, 4, 6, 9
4	4	1	like	3	8	1	Human 1	2, 3, 7, 9
4	4	1	the	7	8	1	Human 1	4, 7, 9, 11
3	3	1	is	9	10	1	Human 1	2, 9, 11
3	3	1	lol	3	11	1	Human 1	2, 3, 12
3	3	1	really	7	6	2	Human 1	2, 6, 7
2	2	1	it	7	6	1	Human 1	2, 7
2	2	1	or	7	2	1	Human 1	6, 7
2	2	1	planning	1	2	1	Human 1	0, 1
2	2	1	to	6	6	1	Human 2	1, 6

