Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	new york	9	8	1	Human 1	8, 9, 14, 15
7	7	1	i'm	4	13	1	Human 2	3, 4, 5, 6, 7, 11, 15
6	6	1	and	12	13	2	Human 2	3, 11, 12, 13, 14, 15
6	6	1	i	14	12	5	Human 2	3, 5, 7, 9, 11, 14
6	6	1	of	6	10	1	Human 2	5, 6, 9, 12, 13, 14
5	5	1	to	6	12	2	Human 2	3, 5, 6, 7, 14
5	5	1	visit	7	10	1	Human 1	6, 7, 9, 11, 15
4	4	1	in	9	6	1	Human 1	8, 9, 12, 13
3	3	1	for	14	7	1	Human 2	9, 14, 15
3	3	1	the	14	7	1	Human 2	9, 14, 15
3	3	1	you	7	4	2	Human 1	4, 6, 7
2	2	1	a	14	6	1	Human 2	9, 14
2	2	1	actually	15	2	1	Human 1	14, 15
2	2	1	both	13	2	1	Human 1	12, 13
2	2	1	cities	13	2	1	Human 1	12, 13
2	2	1	down	5	2	1	Human 1	4, 5
2	2	1	family	7	2	1	Human 1	6, 7
2	2	1	hyderabad	13	2	1	Human 1	12, 13
2	2	1	is	15	4	1	Human 1	12, 15
2	2	1	just	15	2	1	Human 1	14, 15
2	2	1	there	14	14	1	Human 2	1, 14
2	2	1	this	13	2	1	Human 1	12, 13
2	2	1	visited	11	2	1	Human 1	10, 11

