Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, so i don't	5	Human 2	3, 7
3	3	i'm phi ,	9	Human 2	3, 7, 11
2	3	. but ,	9	Human 2	7, 15
2	3	i don't have	5	Human 2	5, 9
2	3	i don't visit	5	Human 2	7, 11
4	2	i'm phi	13	Human 2	3, 7, 11, 15
3	2	. but	9	Human 2	7, 9, 15
2	2	. however	7	Human 2	5, 11
2	2	an ai	3	Human 2	3, 5
2	2	experiences .	3	Human 2	11, 13
2	2	new york	7	Human 2	9, 15
2	2	or have	5	Human 2	7, 11
2	2	scenario ,	3	Human 2	13, 15
6	1	don't	13	Human 2	3, 5, 7, 9, 11, 15
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	i'm	13	Human 2	3, 5, 7, 11, 15
5	1	phi	13	Human 2	3, 7, 9, 11, 15
4	1	and	13	Human 2	3, 11, 13, 15
4	1	but	13	Human 2	3, 7, 9, 15
4	1	visit	9	Human 2	7, 9, 11, 15
3	1	of	9	Human 2	5, 9, 13
3	1	or	7	Human 2	5, 7, 11
3	1	scenario	7	Human 2	9, 13, 15
3	1	to	5	Human 2	3, 5, 7
2	1	for	7	Human 2	9, 15
2	1	in	5	Human 2	9, 13
2	1	personal	3	Human 2	9, 11
2	1	the	7	Human 2	9, 15
2	1	you're	5	Human 2	5, 9

