Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	how's your day going ?	5	4	1	Human 1	2, 5
2	2	3	going to watch	7	2	1	Human 1	6, 7
2	2	3	not pass out	15	2	1	Human 1	14, 15
3	3	2	are you	11	8	2	Human 1	4, 6, 11
2	2	2	coming up	13	4	1	Human 1	10, 13
2	2	2	hokey is	9	2	1	Human 1	8, 9
2	2	2	jiu jitsu	13	4	1	Human 1	10, 13
2	2	2	this weekend	11	2	1	Human 1	10, 11
2	2	2	weekend ?	11	8	1	Human 1	4, 11
2	2	2	will be	13	4	1	Human 1	10, 13
8	8	1	the	5	10	1	Human 1	4, 5, 7, 8, 9, 10, 11, 13
8	5	1	you	4	11	1	Human 2	3, 4, 6, 7, 9, 10, 11, 13
5	5	1	and	12	11	2	Human 2	5, 9, 12, 13, 15
5	2	1	are	5	8	1	Human 1	4, 5, 6, 7, 11
5	5	1	can	8	13	1	Human 2	3, 8, 9, 13, 15
5	5	1	haha	9	12	2	Human 1	4, 8, 9, 10, 15
5	5	1	i	10	13	1	Human 2	3, 10, 12, 14, 15
4	2	1	out	13	4	1	Human 1	12, 13, 14, 15
4	4	1	there	12	15	1	Human 2	1, 12, 13, 15
4	2	1	to	5	4	1	Human 1	4, 5, 6, 7
4	2	1	will	14	6	1	Human 1	10, 13, 14, 15
3	1	1	be	13	6	2	Human 1	8, 10, 13
3	3	1	fun	13	8	1	Human 1	8, 13, 15
3	1	1	hokey	15	8	1	Human 1	8, 9, 15
3	3	1	it	11	6	2	Human 1	6, 8, 11
3	3	1	live	7	3	1	Human 1	6, 7, 8
3	3	1	that	14	7	1	Human 2	9, 14, 15
3	1	1	this	13	4	1	Human 1	10, 11, 13
3	3	1	training	11	6	1	Human 1	10, 11, 15
3	3	1	try	13	4	1	Human 1	12, 13, 15
3	1	1	your	7	6	1	Human 1	2, 5, 7
2	2	1	been	15	4	1	Human 1	12, 15
2	2	1	but	15	4	1	Human 1	12, 15
2	2	1	have	15	6	1	Human 1	10, 15
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	i'm	13	2	1	Human 1	12, 13
2	2	1	it's	15	4	1	Human 1	12, 15
2	2	1	just	15	4	1	Human 1	12, 15
2	2	1	pretty	13	2	1	Human 1	12, 13
2	2	1	really	11	4	1	Human 1	8, 11
2	2	1	still	15	4	1	Human 1	12, 15
2	2	1	tournament	11	2	1	Human 1	10, 11
2	2	1	violent	9	2	1	Human 1	8, 9
2	1	1	watch	7	2	1	Human 1	6, 7
2	2	1	year	13	2	1	Human 1	12, 13

