Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the invisible superman	3	Human 2	5, 7
2	2	. what	7	Human 2	7, 13
2	2	i believe	3	Human 2	13, 15
2	2	so you	5	Human 2	7, 11
2	2	that this	3	Human 2	9, 11
5	1	the	13	Human 2	1, 5, 7, 9, 13
5	1	you	9	Human 2	3, 5, 7, 9, 11
4	1	that	7	Human 2	5, 7, 9, 11
4	1	this	7	Human 2	7, 9, 11, 13
3	1	believe	5	Human 2	11, 13, 15
3	1	i	15	Human 2	1, 13, 15
3	1	what	9	Human 2	7, 13, 15
2	1	about	3	Human 2	5, 7
2	1	and	3	Human 2	7, 9
2	1	can	5	Human 2	9, 13
2	1	do	3	Human 2	13, 15
2	1	in	9	Human 2	7, 15
2	1	invisible	3	Human 2	5, 7
2	1	machine	3	Human 2	7, 9
2	1	science	3	Human 2	13, 15
2	1	see	3	Human 2	5, 7
2	1	to	5	Human 2	1, 5
2	1	who	5	Human 2	1, 5

