Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	different funny and engaging	3	Human 2	13, 15
2	3	there are some	3	Human 2	5, 7
3	2	haha ,	9	Human 2	7, 9, 15
2	2	, but	3	Human 2	5, 7
2	2	i think	3	Human 2	3, 5
2	2	the potential	9	Human 2	3, 11
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	are	9	Human 2	5, 7, 9, 11, 13
5	1	like	13	Human 2	3, 5, 9, 11, 15
4	1	and	11	Human 2	5, 11, 13, 15
3	1	a	7	Human 2	3, 7, 9
3	1	can	5	Human 2	11, 13, 15
3	1	different	5	Human 2	11, 13, 15
3	1	funny	7	Human 2	9, 13, 15
3	1	potential	9	Human 2	3, 5, 11
3	1	they	7	Human 2	9, 13, 15
3	1	think	5	Human 2	3, 5, 7
3	1	to	5	Human 2	3, 5, 7
2	1	about	3	Human 2	7, 9
2	1	ai	7	Human 2	3, 9
2	1	already	3	Human 2	13, 15
2	1	definitely	3	Human 2	5, 7
2	1	far	5	Human 2	11, 15
2	1	forms	5	Human 2	11, 15
2	1	good	5	Human 2	9, 13
2	1	impersonate	3	Human 2	13, 15
2	1	it's	3	Human 2	7, 9
2	1	pretty	3	Human 2	13, 15
2	1	with	11	Human 2	5, 15
2	1	you	5	Human 2	11, 15

