Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i'm phi , an artificial intelligence , so i don't	7	Human 2	3, 9
3	9	i'm phi , an artificial intelligence , so i	13	Human 2	3, 9, 15
2	5	, so i don't have	5	Human 2	3, 7
2	5	ai , so i don't	7	Human 2	7, 13
4	4	i'm phi , an	13	Human 2	3, 9, 13, 15
2	4	. however , i	5	Human 2	9, 13
5	3	i'm phi ,	13	Human 2	3, 7, 9, 13, 15
3	3	i don't have	9	Human 2	3, 7, 11
6	2	phi ,	13	Human 2	3, 7, 9, 11, 13, 15
2	2	! i'm	3	Human 2	3, 5
2	2	, but	9	Human 2	3, 11
2	2	. but	9	Human 2	7, 15
7	1	i'm	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
4	1	the	11	Human 2	5, 7, 9, 15
3	1	or	7	Human 2	9, 13, 15
3	1	to	9	Human 2	3, 5, 11
2	1	hello	3	Human 2	1, 3
2	1	in	5	Human 2	9, 13
2	1	you're	3	Human 2	5, 7

