Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	an ai language model , i don't have personal	11	Human 2	3, 13
2	6	i don't have personal beliefs ,	5	Human 2	9, 13
2	6	while i don't have personal beliefs	7	Human 2	9, 15
2	5	i apologize for the confusion	7	Human 2	7, 13
3	4	, i don't have	11	Human 2	3, 7, 13
2	4	i don't have workdays	3	Human 2	5, 7
2	4	phi , an ai	9	Human 2	5, 13
3	3	i'm phi ,	11	Human 2	5, 9, 15
2	3	. as phi	7	Human 2	7, 13
2	3	an ai ,	3	Human 2	5, 7
4	2	, i	11	Human 2	3, 7, 9, 13
3	2	language model	13	Human 2	3, 13, 15
2	2	. the	3	Human 2	9, 11
2	2	workdays ,	7	Human 2	7, 13
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	personal	13	Human 2	3, 7, 9, 13, 15
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	and	9	Human 2	3, 7, 9, 11
4	1	i'm	13	Human 2	3, 5, 9, 15
4	1	or	13	Human 2	3, 5, 7, 15
3	1	as	11	Human 2	3, 7, 13
3	1	for	7	Human 2	7, 11, 13
2	1	here's	5	Human 2	11, 15
2	1	on	3	Human 2	9, 11
2	1	time	3	Human 2	5, 7

