Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm reading the book over	3	Human 2	5, 7
2	4	you are too .	3	Human 2	3, 5
3	2	i'm reading	7	Human 2	5, 7, 11
2	2	are you	9	Human 2	1, 9
2	2	for the	3	Human 2	11, 13
2	2	what you	5	Human 2	3, 7
4	1	book	7	Human 2	5, 7, 9, 11
4	1	i'm	9	Human 2	3, 5, 7, 11
4	1	reading	7	Human 2	5, 7, 9, 11
4	1	the	9	Human 2	5, 7, 11, 13
3	1	what	7	Human 2	3, 7, 9
2	1	a	9	Human 2	3, 11
2	1	and	5	Human 2	7, 11
2	1	good	3	Human 2	5, 7
2	1	how	7	Human 2	1, 7
2	1	i	11	Human 2	3, 13
2	1	like	5	Human 2	7, 11

