Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	it would be interesting	5	Human 2	5, 9
3	3	it would be	5	Human 2	5, 7, 9
2	3	program and use	7	Human 2	3, 9
2	2	bots .	3	Human 2	7, 9
2	2	chat bots	7	Human 2	3, 9
2	2	i think	5	Human 2	7, 11
2	2	interesting to	3	Human 2	7, 9
2	2	that you	7	Human 2	3, 9
2	2	the negatives	7	Human 2	5, 11
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	and	13	Human 2	3, 9, 11, 13, 15
5	1	be	11	Human 2	5, 7, 9, 11, 15
5	1	that	13	Human 2	3, 7, 9, 11, 15
5	1	you	13	Human 2	3, 7, 9, 11, 15
4	1	bots	11	Human 2	3, 7, 9, 13
4	1	good	7	Human 2	9, 11, 13, 15
4	1	it	11	Human 2	5, 7, 9, 15
4	1	like	11	Human 2	3, 7, 11, 13
3	1	are	5	Human 2	9, 11, 13
3	1	can	13	Human 2	3, 11, 15
3	1	for	13	Human 2	3, 5, 15
3	1	have	7	Human 2	7, 9, 13
3	1	i	9	Human 2	3, 7, 11
3	1	more	5	Human 2	11, 13, 15
3	1	think	9	Human 2	7, 11, 15
3	1	would	5	Human 2	5, 7, 9
2	1	a	5	Human 2	7, 11
2	1	but	11	Human 2	5, 15
2	1	to	3	Human 2	7, 9

