Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	last few years	5	2	1	Human 1	4, 5
2	2	3	very engaging and	9	2	1	Human 1	8, 9
3	3	2	bots are	9	6	1	Human 1	8, 9, 13
2	2	2	. the	15	6	1	Human 1	10, 15
2	2	2	are now	9	2	1	Human 1	8, 9
2	2	2	good at	13	6	1	Human 1	8, 13
2	2	2	pretty good	13	2	1	Human 1	12, 13
9	9	1	the	5	12	1	Human 1	4, 5, 7, 8, 9, 10, 11, 12, 15
8	7	1	and	8	13	2	Human 2	3, 7, 8, 9, 10, 11, 13, 15
6	6	1	i	8	13	2	Human 2	3, 7, 8, 9, 10, 15
6	6	1	like	3	12	1	Human 1	2, 3, 6, 7, 10, 13
5	5	1	progress	5	8	1	Human 1	4, 5, 7, 9, 11
5	5	1	think	3	9	1	Human 1	2, 3, 4, 7, 10
5	5	1	you	3	13	1	Human 1	2, 3, 4, 7, 14
4	2	1	bots	9	12	2	Human 1	2, 8, 9, 13
4	4	1	human	7	10	1	Human 1	2, 7, 9, 11
4	4	1	some	9	10	2	Human 1	4, 8, 9, 13
3	3	1	ai	10	9	1	Human 2	3, 10, 11
3	1	1	are	9	6	1	Human 1	8, 9, 13
3	3	1	can	10	9	1	Human 2	3, 10, 11
3	1	1	engaging	11	4	1	Human 1	8, 9, 11
3	3	1	has	11	6	1	Human 1	10, 11, 15
3	3	1	have	7	6	1	Human 1	4, 7, 9
3	3	1	how	15	8	2	Human 1	8, 10, 15
3	3	1	of	8	6	1	Human 2	5, 8, 10
3	1	1	pretty	14	3	1	Human 1	12, 13, 14
3	3	1	we	15	12	2	Human 1	4, 8, 15
2	2	1	about	3	2	1	Human 1	2, 3
2	2	1	already	13	2	1	Human 1	12, 13
2	2	1	also	15	6	1	Human 1	10, 15
2	2	1	auto-suggestions	13	2	1	Human 1	12, 13
2	2	1	better	11	2	1	Human 1	10, 11
2	2	1	conversation	15	2	1	Human 1	14, 15
2	2	1	even	9	2	1	Human 1	8, 9
2	2	1	from	11	4	1	Human 1	8, 11
2	2	1	having	15	2	1	Human 1	14, 15
2	2	1	impersorsination	7	2	1	Human 1	6, 7
2	2	1	is	10	6	1	Human 2	5, 10
2	2	1	made	5	2	1	Human 1	4, 5
2	2	1	many	13	4	1	Human 1	10, 13
2	2	1	more	11	2	1	Human 1	10, 11
2	2	1	over	5	2	1	Human 1	4, 5
2	2	1	product	13	4	1	Human 1	10, 13
2	2	1	sounds	7	2	1	Human 1	6, 7
2	2	1	that	11	4	1	Human 1	8, 11
2	2	1	this	15	2	1	Human 1	14, 15
2	2	1	though	9	4	1	Human 1	6, 9
2	2	1	true	13	6	1	Human 1	8, 13
2	2	1	with	15	2	1	Human 1	14, 15

