Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. where are you	3	Human 2	9, 11
2	2	better soon	3	Human 2	3, 5
2	2	have to	3	Human 2	7, 9
2	2	in the	5	Human 2	9, 13
2	2	just have	3	Human 2	7, 9
4	1	but	7	Human 2	7, 9, 11, 13
4	1	i	11	Human 2	3, 5, 7, 13
4	1	you	9	Human 2	3, 5, 9, 11
3	1	a	9	Human 2	3, 7, 11
3	1	and	7	Human 2	7, 11, 13
3	1	have	7	Human 2	3, 7, 9
3	1	of	5	Human 2	9, 11, 13
3	1	the	7	Human 2	7, 9, 13
2	1	about	3	Human 2	3, 5
2	1	bad	5	Human 2	9, 13
2	1	headaches	3	Human 2	7, 9
2	1	here	3	Human 2	11, 13
2	1	it	9	Human 2	1, 9
2	1	it's	3	Human 2	11, 13
2	1	out	5	Human 2	7, 11
2	1	some	3	Human 2	7, 9
2	1	that	3	Human 2	5, 7
2	1	to	3	Human 2	7, 9

