Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	. did you also visit	7	4	1	Human 1	4, 7
3	1	4	did you also visit	9	6	1	Human 1	4, 7, 9
2	2	4	confident about the work	15	6	1	Human 1	10, 15
3	1	3	. did you	5	4	1	Human 1	4, 5, 7
3	3	3	for next quarter	9	6	1	Human 1	8, 9, 13
4	1	2	next quarter	15	8	1	Human 1	8, 9, 13, 15
3	3	2	! i	3	11	1	Human 1	2, 3, 12
3	1	2	confident about	11	6	1	Human 1	10, 11, 15
3	3	2	planning sessions	11	6	1	Human 1	10, 11, 15
3	3	2	project details	13	4	1	Human 1	12, 13, 15
3	3	2	was the	3	5	1	Human 1	2, 3, 6
2	2	2	. how	9	8	1	Human 1	2, 9
2	2	2	for the	7	6	1	Human 1	2, 7
2	2	2	for you	12	2	1	Human 2	11, 12
2	2	2	the quarter	13	4	1	Human 1	10, 13
2	2	2	the travel	7	6	1	Human 1	2, 7
2	2	2	then .	15	2	1	Human 1	14, 15
2	2	2	tomorrow afternoon	13	2	1	Human 1	12, 13
2	2	2	we are	8	8	1	Human 2	1, 8
2	2	2	yeah ,	11	10	1	Human 1	2, 11
11	5	1	the	3	14	1	Human 1	2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15
10	10	1	and	3	14	1	Human 1	2, 3, 4, 5, 7, 8, 9, 11, 13, 15
9	3	1	you	5	14	2	Human 1	2, 4, 5, 7, 9, 11, 12, 13, 15
8	1	1	for	15	14	1	Human 1	2, 7, 8, 9, 11, 12, 13, 15
6	3	1	also	5	12	1	Human 1	4, 5, 7, 9, 11, 15
6	3	1	planning	9	8	1	Human 1	8, 9, 10, 11, 13, 15
5	3	1	are	9	13	1	Human 2	1, 8, 9, 11, 13
5	5	1	projects	9	8	1	Human 1	8, 9, 11, 13, 15
5	3	1	work	11	6	1	Human 1	10, 11, 12, 13, 15
5	3	1	yeah	7	12	1	Human 1	2, 7, 10, 11, 13
4	1	1	about	13	6	1	Human 1	10, 11, 13, 15
4	4	1	cambodia	5	6	1	Human 1	4, 5, 7, 9
4	4	1	great	9	10	2	Human 1	4, 8, 9, 13
4	1	1	i	10	11	1	Human 1	2, 3, 10, 12
4	4	1	like	10	9	2	Human 2	7, 9, 10, 15
4	1	1	next	13	8	1	Human 1	8, 9, 13, 15
4	4	1	places	4	7	1	Human 2	3, 4, 7, 9
4	2	1	tomorrow	14	4	1	Human 1	12, 13, 14, 15
4	1	1	visit	5	6	1	Human 1	4, 5, 7, 9
4	2	1	was	3	5	1	Human 1	2, 3, 5, 6
3	3	1	hehe	11	6	2	Human 1	6, 10, 11
3	1	1	how	9	8	2	Human 1	2, 6, 9
3	3	1	in	4	6	1	Human 2	3, 4, 8
3	3	1	long	7	6	2	Human 1	2, 6, 7
3	3	1	more	11	6	1	Human 1	10, 11, 15
3	3	1	my	4	7	1	Human 2	3, 4, 9
3	3	1	other	7	6	1	Human 1	4, 7, 9
3	3	1	time	13	6	2	Human 1	8, 12, 13
3	1	1	travel	3	6	1	Human 1	2, 3, 7
3	3	1	vietnam	7	6	1	Human 1	4, 7, 9
3	1	1	we	12	12	1	Human 2	1, 8, 12
2	2	1	aligned	9	2	1	Human 1	8, 9
2	2	1	being	11	2	1	Human 1	10, 11
2	2	1	discuss	13	2	1	Human 1	12, 13
2	2	1	does	15	4	1	Human 1	12, 15
2	2	1	doing	11	2	1	Human 1	10, 11
2	2	1	feel	15	6	1	Human 1	10, 15
2	2	1	good	11	4	1	Human 1	8, 11
2	2	1	makes	11	2	1	Human 1	10, 11
2	2	1	see	15	2	1	Human 1	14, 15
2	2	1	seems	15	6	1	Human 1	10, 15
2	2	1	should	13	2	1	Human 1	12, 13
2	2	1	some	13	2	1	Human 1	12, 13
2	2	1	stay	7	2	1	Human 1	6, 7
2	2	1	tackle	13	6	1	Human 1	8, 13
2	2	1	than	15	6	1	Human 1	10, 15
2	2	1	think	13	2	1	Human 1	12, 13
2	2	1	were	5	4	1	Human 1	2, 5

